ID,CAMPAIGN_NAME,DATE,SPEND,IMPRESSIONS,CLICKS
1003503722,ad_network_2_iOS_CA_All_Match,2023-01-23,118.56,1346,235
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-09-29,0.67,13,8
1014084170,ad_network_2_iOS_FR_All_C_Exact_CPT,2022-04-14,0.00,1,0
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2022-07-23,35.06,189,27
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-11-24,0.00,32,0
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-04-10,123.70,27,60
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2022-10-26,0.00,9,0
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2022-06-03,2.44,15,20
1003503722,ad_network_2_iOS_CA_All_Match,2022-05-16,18.35,1024,5
1003503564,ad_network_2_iOS_NZ_All_Shared_B_Exact_CPT,2022-11-07,0.00,3,0
1003503722,ad_network_2_iOS_CA_All_Match,2023-02-09,502.09,7092,60
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-06-01,0.00,20,0
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2023-01-26,11.70,3,6
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-08-24,284.51,180,60
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2023-03-02,0.00,20,0
1003503722,ad_network_2_iOS_CA_All_Match,2022-08-06,49.25,2440,48
1009052654,ad_network_2_iOS_DE_All_Shared_B_Exact_CPT,2022-05-05,5.74,10,7
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-11-05,23.09,60,91
1003288334,ad_network_2_iOS_CA_All_B_Exact_CPT,2022-10-18,10.26,4,8
1003505482,ad_network_2_iOS_AU_All_Match,2022-10-29,12.33,1206,8
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2022-03-16,0.00,2,0
1009052654,ad_network_2_iOS_DE_All_Shared_B_Exact_CPT,2022-08-08,0.00,30,0
1024322563,ad_network_2_iOS_DE_All_Match,2022-09-20,35.45,1317,48
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2022-05-15,49.16,210,108
1003505482,ad_network_2_iOS_AU_All_Match,2023-03-24,225.45,8420,126
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-10-09,4.24,168,21
1003288334,ad_network_2_iOS_CA_All_B_Exact_CPT,2022-06-25,9.92,6,7
1003428951,ad_network_2_iOS_NZ_All_Match,2022-07-20,0.56,450,12
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2023-03-11,77.72,224,100
1024322563,ad_network_2_iOS_DE_All_Match,2022-05-05,58.50,5840,55
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-02-20,0.00,32,0
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2022-03-19,24.52,70,5
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2023-03-10,3.36,54,36
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-07-31,143.98,415,51
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2022-12-09,0.00,3,0
1003487744,ad_network_2_iOS_CA_All_Shared_B_Exact_CPT,2022-06-05,12.40,6,6
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2022-12-22,0.61,9,5
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2023-03-17,2.62,16,20
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-03-20,5.00,30,10
1003503722,ad_network_2_iOS_CA_All_Match,2023-01-24,255.68,6635,217
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2022-04-28,328.80,114,119
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-08-05,247.40,873,140
1003503722,ad_network_2_iOS_CA_All_Match,2022-02-19,0.47,396,8
1009067728,ad_network_2_iOS_DE_All_B_Exact_CPT,2022-04-01,0.60,16,10
1003503146,ad_network_2_iOS_AU_All_Shared_B_Exact_CPT,2022-12-19,0.00,18,0
1003428951,ad_network_2_iOS_NZ_All_Match,2022-12-21,36.74,216,50
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2022-09-24,22.42,369,48
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2023-01-27,4.86,30,5
1009067728,ad_network_2_iOS_DE_All_B_Exact_CPT,2022-09-30,0.00,1,0
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-11-01,14.65,33,1
1003505742,ad_network_2_iOS_IE_New_Match,2022-05-07,0.00,120,0
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-10-20,139.70,488,108
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2023-02-18,0.00,45,0
1003371337,ad_network_2_iOS_UK_All_B_Exact_CPT,2022-09-05,3.94,21,1
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-12-20,0.34,28,20
1003505482,ad_network_2_iOS_AU_All_Match,2022-07-31,11.36,830,81
1014115345,ad_network_2_iOS_FR_All_Match,2022-04-15,346.28,3018,161
1009067728,ad_network_2_iOS_DE_All_B_Exact_CPT,2022-04-02,1.90,5,10
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2022-05-16,10.60,10,9
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2022-03-03,2.31,15,1
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2023-01-29,51.98,34,52
1014115345,ad_network_2_iOS_FR_All_Match,2022-09-17,22.39,1818,140
1003503564,ad_network_2_iOS_NZ_All_Shared_B_Exact_CPT,2022-07-13,0.00,8,0
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-05-07,4676.87,3690,162
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-10-18,7.13,14,18
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2022-08-18,141.70,168,90
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2022-01-29,2.72,133,15
1003505442,ad_network_2_iOS_IE_All_B_Exact_CPT,2022-11-26,2.01,3,7
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-07-12,3.27,9,4
1003432133,ad_network_2_iOS_IE_All_Shared_B_Exact_CPT,2022-05-16,23.74,40,3
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2023-01-20,14.38,450,72
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2022-11-01,16.08,1,10
1024322563,ad_network_2_iOS_DE_All_Match,2023-01-17,171.31,1042,36
1009067728,ad_network_2_iOS_DE_All_B_Exact_CPT,2022-02-14,0.00,5,0
1003505482,ad_network_2_iOS_AU_All_Match,2022-07-22,10.96,584,42
1003371337,ad_network_2_iOS_UK_All_B_Exact_CPT,2022-12-18,16.80,8,8
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-10-15,43.30,444,189
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-10-11,777.44,347,392
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2022-07-17,14.27,3,1
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-10-11,24.46,378,30
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2022-09-10,0.00,2,0
997546097,ad_network_2_iOS_US_All_Exact_CPT,2023-03-20,1664.40,2994,1000
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2022-09-29,0.00,28,0
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-08-05,0.00,14,0
1024322563,ad_network_2_iOS_DE_All_Match,2022-08-18,7.56,132,10
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2022-03-14,115.30,216,21
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-07-22,53.64,18,50
1003503564,ad_network_2_iOS_NZ_All_Shared_B_Exact_CPT,2022-05-12,0.00,24,0
1003505442,ad_network_2_iOS_IE_All_B_Exact_CPT,2022-12-27,5.16,10,8
1003428949,ad_network_2_iOS_UK_All_Match,2022-07-18,75.35,2934,90
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2022-11-26,4.23,7,5
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2023-01-04,9.47,25,1
1003503146,ad_network_2_iOS_AU_All_Shared_B_Exact_CPT,2022-04-12,36.78,35,15
997563399,ad_network_2_iOS_US_All_Match,2022-06-14,140.40,8106,224
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-04-26,0.00,27,0
1003505482,ad_network_2_iOS_AU_All_Match,2023-03-10,515.04,5035,28
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-11-08,0.00,8,0
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-02-04,16.10,170,20
997563399,ad_network_2_iOS_US_All_Match,2023-02-05,598.62,20804,79
1003503722,ad_network_2_iOS_CA_All_Match,2022-02-03,5.95,902,18
1003290939,ad_network_2_iOS_IE_All_C_Exact_CPT,2022-06-22,0.00,1,0
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-09-03,0.00,45,0
1014115345,ad_network_2_iOS_FR_All_Match,2023-03-05,267.06,9058,610
1003290939,ad_network_2_iOS_IE_All_C_Exact_CPT,2022-08-17,9.19,2,3
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-06-10,3218.75,1944,990
1003503722,ad_network_2_iOS_CA_All_Match,2023-02-08,315.24,3378,290
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-06-06,99.19,15,14
1003503146,ad_network_2_iOS_AU_All_Shared_B_Exact_CPT,2022-04-28,0.00,100,0
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2023-01-20,442.06,348,105
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2022-09-15,0.00,1,0
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-08-18,128.06,234,27
1003505742,ad_network_2_iOS_IE_New_Match,2022-05-18,0.00,104,0
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-11-27,21.39,24,6
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2023-03-06,37.73,126,28
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2023-02-27,9.83,40,7
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-02-08,99.09,300,9
1003505742,ad_network_2_iOS_IE_New_Match,2022-07-20,0.00,102,0
997563399,ad_network_2_iOS_US_All_Match,2022-01-26,302.89,8420,427
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-12-21,144.65,228,36
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-10-22,4.58,136,1
1003428949,ad_network_2_iOS_UK_All_Match,2022-09-08,76.56,2135,98
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-02-05,0.00,45,0
1003290939,ad_network_2_iOS_IE_All_C_Exact_CPT,2022-06-18,0.00,1,0
997563399,ad_network_2_iOS_US_All_Match,2023-02-03,246.61,2462,570
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2023-03-19,0.56,12,2
1003457587,ad_network_2_iOS_UK_All_Shared_B_Exact_CPT,2022-01-31,0.00,6,0
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2023-02-19,0.00,5,0
1015514764,ad_network_2_iOS_BE_All_B_Exact_CPT,2023-03-17,0.26,7,5
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-07-13,34.50,63,30
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-08-27,65.26,60,12
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2022-10-13,271.60,104,30
1003371337,ad_network_2_iOS_UK_All_B_Exact_CPT,2022-12-19,16.66,28,2
1003432133,ad_network_2_iOS_IE_All_Shared_B_Exact_CPT,2022-09-15,0.00,3,0
1003505442,ad_network_2_iOS_IE_All_B_Exact_CPT,2022-07-30,0.00,2,0
1003288334,ad_network_2_iOS_CA_All_B_Exact_CPT,2023-02-23,19.78,18,10
1003505442,ad_network_2_iOS_IE_All_B_Exact_CPT,2023-01-22,5.59,8,7
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2023-01-09,5.54,468,26
1003371337,ad_network_2_iOS_UK_All_B_Exact_CPT,2022-07-07,15.55,9,6
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-11-01,389.22,81,84
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-10-02,4555.20,4536,616
1003505482,ad_network_2_iOS_AU_All_Match,2022-09-04,99.53,2088,120
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-09-16,84.92,630,9
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2022-06-07,0.00,20,0
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-11-18,314.59,228,15
1003432133,ad_network_2_iOS_IE_All_Shared_B_Exact_CPT,2022-11-04,0.00,24,0
1003505482,ad_network_2_iOS_AU_All_Match,2022-12-13,9.04,237,56
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-03-25,28.31,54,3
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-07-05,5.60,55,1
1003505742,ad_network_2_iOS_IE_New_Match,2022-03-22,0.00,112,0
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2022-03-28,4.95,6,9
997563399,ad_network_2_iOS_US_All_Match,2022-03-31,16.46,1585,65
1003487590,ad_network_2_iOS_NZ_All_C_Exact_CPT,2022-08-26,11.90,21,14
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2023-03-04,32.26,370,18
1003428949,ad_network_2_iOS_UK_All_Match,2023-01-27,29.56,2048,64
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2023-03-10,128.57,122,180
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-02-03,245.30,150,7
1003288334,ad_network_2_iOS_CA_All_B_Exact_CPT,2022-05-14,5.43,24,18
1014013493,ad_network_2_iOS_FR_All_B_Exact_CPT,2023-02-08,7.14,3,5
997563399,ad_network_2_iOS_US_All_Match,2022-12-07,208.76,3132,250
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2022-12-04,0.00,6,0
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2023-04-02,167.47,400,72
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2022-04-13,22.89,25,10
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-06-20,9.72,45,7
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2022-05-26,28.21,24,6
1003428951,ad_network_2_iOS_NZ_All_Match,2023-03-07,188.50,1134,9
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2023-01-08,301.91,408,80
1003428949,ad_network_2_iOS_UK_All_Match,2022-11-11,92.51,952,96
1003505442,ad_network_2_iOS_IE_All_B_Exact_CPT,2023-04-02,0.01,4,1
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-06-11,146.22,520,126
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-11-28,0.28,210,36
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-10-05,56.36,64,28
1003457587,ad_network_2_iOS_UK_All_Shared_B_Exact_CPT,2022-02-13,0.00,54,0
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-11-13,15.30,205,5
997563399,ad_network_2_iOS_US_All_Match,2022-03-09,77.42,2215,152
1014115345,ad_network_2_iOS_FR_All_Match,2023-01-31,177.50,6072,136
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2022-07-17,0.00,20,0
1003432133,ad_network_2_iOS_IE_All_Shared_B_Exact_CPT,2022-04-17,0.00,50,0
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2022-03-26,1.34,4,9
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2022-03-16,3.03,2,5
1003504069,ad_network_2_iOS_NZ_All_B_Exact_CPT,2022-09-16,0.00,8,0
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-03-08,24.60,64,20
1003505482,ad_network_2_iOS_AU_All_Match,2023-03-03,475.31,7839,27
1003504069,ad_network_2_iOS_NZ_All_B_Exact_CPT,2023-02-21,2.94,5,8
1003503146,ad_network_2_iOS_AU_All_Shared_B_Exact_CPT,2022-12-03,0.00,1,0
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-03-03,79.80,585,39
1003487590,ad_network_2_iOS_NZ_All_C_Exact_CPT,2022-08-29,4.07,8,8
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2023-02-18,0.00,8,0
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2022-09-16,0.00,4,0
1003428949,ad_network_2_iOS_UK_All_Match,2023-01-06,46.22,1020,30
1003457587,ad_network_2_iOS_UK_All_Shared_B_Exact_CPT,2022-04-13,120.30,156,35
997563399,ad_network_2_iOS_US_All_Match,2022-02-26,102.96,3288,68
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2023-03-01,35.83,600,40
1003432133,ad_network_2_iOS_IE_All_Shared_B_Exact_CPT,2023-02-17,0.00,1,0
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-02-12,28.34,28,6
1003428951,ad_network_2_iOS_NZ_All_Match,2022-07-29,22.27,594,12
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-02-04,1097.71,2184,824
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2022-11-13,6.66,9,7
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2022-10-29,72.56,44,30
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2022-12-10,164.45,332,126
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2023-03-15,0.00,8,0
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-06-19,5.37,15,3
1003505482,ad_network_2_iOS_AU_All_Match,2023-03-17,382.40,8872,290
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-08-28,24.49,54,28
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2022-12-16,0.00,9,0
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-09-13,2.20,48,10
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2023-02-11,20.93,48,32
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2022-11-27,280.10,82,8
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-02-22,41.33,34,10
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2023-03-12,21.43,152,12
997595383,ad_network_2_iOS_US_All_B_Exact_CPT,2022-12-27,349.31,270,200
1003505482,ad_network_2_iOS_AU_All_Match,2022-08-31,148.50,225,20
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2023-02-15,85.86,124,180
1003288334,ad_network_2_iOS_CA_All_B_Exact_CPT,2022-12-07,0.00,10,0
1003503722,ad_network_2_iOS_CA_All_Match,2022-06-26,41.85,3987,126
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-02-09,19.94,13,7
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-08-16,0.00,12,0
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2023-04-02,14.52,40,10
1003428951,ad_network_2_iOS_NZ_All_Match,2022-12-23,30.88,284,40
1003371337,ad_network_2_iOS_UK_All_B_Exact_CPT,2022-03-19,9.94,4,4
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2022-11-13,7.10,4,7
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-10-11,20.70,78,4
1003487590,ad_network_2_iOS_NZ_All_C_Exact_CPT,2022-11-17,0.00,2,0
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2022-12-24,0.00,30,0
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2023-02-13,2.26,240,18
1003290939,ad_network_2_iOS_IE_All_C_Exact_CPT,2023-02-09,0.00,8,0
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2023-02-14,0.00,20,0
1009067728,ad_network_2_iOS_DE_All_B_Exact_CPT,2022-09-26,0.00,12,0
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2023-02-26,0.00,3,0
1003503564,ad_network_2_iOS_NZ_All_Shared_B_Exact_CPT,2022-05-09,0.00,6,0
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-06-19,16.26,216,12
997510675,ad_network_2_iOS_US_All_Shared_B_Exact_CPT,2022-06-29,0.00,20,0
997563399,ad_network_2_iOS_US_All_Match,2022-04-06,54.98,858,56
1003288334,ad_network_2_iOS_CA_All_B_Exact_CPT,2022-08-03,0.17,12,7
1024322563,ad_network_2_iOS_DE_All_Match,2022-04-06,69.93,4224,33
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-11-07,0.00,64,0
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2023-03-23,1.54,25,7
1024322563,ad_network_2_iOS_DE_All_Match,2022-11-10,29.60,1230,32
1024322563,ad_network_2_iOS_DE_All_Match,2022-11-20,2.60,580,10
1003503146,ad_network_2_iOS_AU_All_Shared_B_Exact_CPT,2022-03-02,0.00,18,0
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-02-20,387.32,824,105
997563399,ad_network_2_iOS_US_All_Match,2022-12-14,77.84,7390,84
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2023-03-26,8.37,4,4
1003505482,ad_network_2_iOS_AU_All_Match,2022-04-29,12.57,2358,25
1003505742,ad_network_2_iOS_IE_New_Match,2022-10-02,16.94,140,8
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-06-05,68.41,52,16
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-09-23,45.41,318,150
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2022-12-31,0.00,12,0
1024322563,ad_network_2_iOS_DE_All_Match,2022-09-03,6.16,870,45
1009067728,ad_network_2_iOS_DE_All_B_Exact_CPT,2022-09-03,0.00,12,0
1003457587,ad_network_2_iOS_UK_All_Shared_B_Exact_CPT,2022-03-24,0.00,24,0
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-11-23,3.52,140,5
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2022-04-18,0.00,40,0
1003428949,ad_network_2_iOS_UK_All_Match,2022-11-19,56.95,740,13
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-06-30,248.85,380,23
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-10-20,10.95,150,4
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-04-09,24.03,130,14
1003500265,ad_network_2_iOS_AU_All_C_Exact_CPT,2022-10-23,8.63,32,4
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2022-07-21,432.83,495,210
1015220333,ad_network_2_iOS_BE_All_C_Exact_CPT,2022-04-15,0.00,6,0
1014084170,ad_network_2_iOS_FR_All_C_Exact_CPT,2022-08-24,0.00,7,0
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-02-20,563.94,872,182
1009052654,ad_network_2_iOS_DE_All_Shared_B_Exact_CPT,2022-05-08,0.00,5,0
1015220333,ad_network_2_iOS_BE_All_C_Exact_CPT,2022-07-08,0.99,6,8
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2023-02-08,16.92,342,32
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2022-10-06,9.30,9,10
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-04-12,2026.92,623,760
1014013493,ad_network_2_iOS_FR_All_B_Exact_CPT,2022-03-09,0.48,3,7
1003487590,ad_network_2_iOS_NZ_All_C_Exact_CPT,2023-01-30,2.55,1,6
1003288334,ad_network_2_iOS_CA_All_B_Exact_CPT,2023-03-17,5.63,9,6
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-08-12,37.21,44,8
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2022-11-22,67.22,2,10
1003503146,ad_network_2_iOS_AU_All_Shared_B_Exact_CPT,2022-02-26,0.00,10,0
1015237368,ad_network_2_iOS_BE_All_Shared_B_Exact_CPT,2022-10-07,6.90,2,5
1013960855,ad_network_2_iOS_FR_All_Shared_B_Exact_CPT,2022-05-27,79.54,468,12
1014084170,ad_network_2_iOS_FR_All_C_Exact_CPT,2022-09-24,0.00,8,0
997546097,ad_network_2_iOS_US_All_Exact_CPT,2022-11-02,766.41,622,567
997546097,ad_network_2_iOS_US_All_Exact_CPT,2023-01-16,1070.30,2785,1170
1003505442,ad_network_2_iOS_IE_All_B_Exact_CPT,2022-05-22,0.00,4,0
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-10-09,5.97,18,5
1009146846,ad_network_2_iOS_DE_All_C_Exact_CPT,2022-12-24,0.00,6,0
1003432055,ad_network_2_iOS_IE_All_Exact_CPT,2022-10-05,2.57,120,16
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-02-17,156.77,292,126
1003503722,ad_network_2_iOS_CA_All_Match,2022-02-15,0.54,174,12
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-08-16,0.00,5,0
1014013493,ad_network_2_iOS_FR_All_B_Exact_CPT,2023-03-09,3.11,18,4
1003505482,ad_network_2_iOS_AU_All_Match,2022-12-24,4.72,822,52
997563664,ad_network_2_iOS_US_All_C_Exact_CPT,2022-12-16,106.12,176,14
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2023-01-28,1.58,24,3
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-03-13,665.58,1161,168
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-08-03,130.21,370,36
1014115345,ad_network_2_iOS_FR_All_Match,2022-08-08,78.24,1026,50
1003487744,ad_network_2_iOS_CA_All_Shared_B_Exact_CPT,2022-03-11,14.62,24,9
1009052654,ad_network_2_iOS_DE_All_Shared_B_Exact_CPT,2022-04-16,0.00,16,0
1003487745,ad_network_2_iOS_CA_All_C_Exact_CPT,2022-05-01,45.88,152,40
1003503146,ad_network_2_iOS_AU_All_Shared_B_Exact_CPT,2022-03-13,0.00,10,0
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-10-22,0.00,36,0
1003503147,ad_network_2_iOS_AU_All_B_Exact_CPT,2022-11-16,4.70,10,7
1003470088,ad_network_2_iOS_UK_All_C_Exact_CPT,2022-09-13,0.00,8,0
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2022-11-16,18.54,98,24
1003288399,ad_network_2_iOS_UK_All_Exact_CPT,2023-03-21,106.99,354,48
1003503725,ad_network_2_iOS_AU_All_Exact_CPT,2022-04-17,59.52,138,90
1003432133,ad_network_2_iOS_IE_All_Shared_B_Exact_CPT,2022-11-26,0.00,18,0
1003470087,ad_network_2_iOS_CA_All_Exact_CPT,2022-01-27,298.95,780,160
1015196756,ad_network_2_iOS_BE_All_Exact_CPT,2023-02-28,1.23,75,8
1015514764,ad_network_2_iOS_BE_All_B_Exact_CPT,2023-01-14,2.53,6,10
1014085395,ad_network_2_iOS_FR_All_Exact_CPT,2022-12-20,57.97,199,72
1003505482,ad_network_2_iOS_AU_All_Match,2023-01-11,48.05,1740,104
1003432133,ad_network_2_iOS_IE_All_Shared_B_Exact_CPT,2022-12-05,16.56,32,6
1014115345,ad_network_2_iOS_FR_All_Match,2022-05-02,1653.50,4387,99
1009045000,ad_network_2_iOS_DE_All_Exact_CPT,2022-12-14,110.56,69,20
1003428949,ad_network_2_iOS_UK_All_Match,2022-08-11,75.69,2928,85
1003505483,ad_network_2_iOS_NZ_All_Exact_CPT,2022-04-07,137.37,30,18
